Set	Azimutal	Elevation	Time	Error_Time	Concentration	Error_Concentration	SCD	Error_SCD	Shift	Error_Shift	Squeeze	Error_Squeeze
13	30	90	0 days 08:55:59	0 days 00:00:01	-4.19869	1.73085	-50384.3	0.0207702	500000.0	48.8658	-1000.0	0.125063
13	60	0	0 days 08:52:59	0 days 00:00:01	-3.66832	1.63326	-44019.9	0.0195991	500000.0	53.1223	-1000.0	0.135957
13	60	15	0 days 08:53:41	0 days 00:00:01	-3.59116	0.984559	-43094.0	0.0118147	500000.0	32.7112	-1000.0	0.0837183
13	60	30	0 days 08:54:05	0 days 00:00:01	-5.73598	2.03528	-68831.8	0.0244234	500000.0	42.0772	-999.999	0.107689
13	60	60	0 days 08:54:47	0 days 00:00:01	-3.04611	1.96054	-36553.3	0.0235264	500000.0	76.324	-1000.0	0.195336
13	60	75	0 days 08:55:11	0 days 00:00:01	-0.328478	3.3153	-3941.74	0.0397836	500000.0	1203.94	-1000.0	3.09158
13	60	90	0 days 08:55:53	0 days 00:00:01	-1.95636	1.55357	-23476.3	0.0186428	500000.0	94.7484	-1000.0	0.242491
13	90	0	0 days 08:53:05	0 days 00:00:01	0.482093	1.75418	5785.13	0.0210503	500000.0	434.145	-1000.0	1.11111
13	90	15	0 days 08:53:35	0 days 00:00:01	0.95924	2.9066	11510.9	0.0348793	500000.0	351.071	-1000.0	0.899314
13	90	30	0 days 08:54:11	0 days 00:00:01	0.6591	1.35715	7909.2	0.0162858	500000.0	245.679	-1000.0	0.628769
13	90	60	0 days 08:54:41	0 days 00:00:01	-0.622213	1.33973	-7466.56	0.0160767	500000.0	256.902	-1000.0	0.657493
13	90	75	0 days 08:55:17	0 days 00:00:01	-7.20494	2.54031	-86459.2	0.0304837	500000.0	42.15	-1000.0	0.107933
13	90	90	0 days 08:55:47	0 days 00:00:01	-3.8397	1.51649	-46076.1	0.0181977	500000.0	47.1229	-1000.0	0.120602
13	120	0	0 days 08:53:11	0 days 00:00:01	-4.2599	1.39536	-51118.8	0.0167443	500000.0	38.8434	-1000.0	0.0994129
13	120	15	0 days 08:53:29	0 days 00:00:01	3.50808	1.77378	42097.0	0.0212854	500000.0	59.9601	-1000.0	0.153456
13	120	30	0 days 08:54:17	0 days 00:00:01	-1.12006	2.579	-13440.7	0.030948	500000.0	273.26	-1000.0	0.699403
13	120	60	0 days 08:54:35	0 days 00:00:01	2.73016	1.81255	32762.0	0.0217507	500000.0	78.6923	-1000.0	0.201398
13	120	75	0 days 08:55:23	0 days 00:00:01	-0.507794	3.5985	-6093.51	0.0431819	500000.0	815.595	-1000.0	2.08991
13	120	90	0 days 08:55:41	0 days 00:00:01	-3.60732	1.06607	-43287.9	0.0127928	500229.0	39.4555	-378.586	0.101448
13	150	0	0 days 08:53:17	0 days 00:00:01	-6.74416	2.36549	-80930.0	0.0283859	500000.0	41.5934	-1000.0	0.10645
13	150	15	0 days 08:53:23	0 days 00:00:01	-1.96333	2.22952	-23560.0	0.0267542	500000.0	134.61	-1000.0	0.34451
13	150	30	0 days 08:54:23	0 days 00:00:01	1.18443	2.93147	14213.2	0.0351779	500000.0	281.115	-1000.0	0.719935
13	150	60	0 days 08:54:29	0 days 00:00:01	-1.52263	1.21157	-18271.4	0.0145387	500000.0	94.3591	-1000.0	0.241496
13	150	75	0 days 08:55:29	0 days 00:00:01	-1.46223	1.70882	-17546.8	0.0205059	500000.0	138.583	-1000.0	0.354678
13	150	90	0 days 08:55:35	0 days 00:00:01	-0.781088	1.31278	-9373.05	0.0157533	500000.0	200.531	-1000.0	0.513222
14	0	0	0 days 08:56:29	0 days 00:00:01	-2.4607	1.03419	-29528.4	0.0124103	500000.0	50.1454	-1000.0	0.128338
14	0	30	0 days 08:57:35	0 days 00:00:01	-3.95763	1.08817	-47491.5	0.0130581	500000.0	32.806	-1000.0	0.083961
14	0	75	0 days 08:58:41	0 days 00:00:01	-4.85028	0.807171	-58203.4	0.00968605	500000.0	19.8559	-1000.0	0.0508174
14	30	0	0 days 08:56:35	0 days 00:00:01	-1.24184	0.367213	-14902.1	0.00440655	500000.0	35.281	-1000.0	0.0902951
14	30	15	0 days 08:57:29	0 days 00:00:01	1.35308	0.649621	16237.0	0.00779545	500000.0	57.2832	-1000.0	0.146606
14	30	30	0 days 08:57:41	0 days 00:00:01	-1.42545	1.14816	-17105.4	0.0137779	500000.0	96.1036	-1000.0	0.245959
14	30	60	0 days 08:58:35	0 days 00:00:01	-2.62117	0.984081	-31454.1	0.011809	500112.0	44.345	-719.232	0.113392
14	30	75	0 days 08:58:47	0 days 00:00:01	-1.3226	1.05017	-15871.3	0.012602	500000.0	94.7368	-1000.0	0.242461
14	30	90	0 days 08:59:41	0 days 00:00:01	-2.61133	0.898612	-31335.9	0.0107833	500046.0	41.2854	-873.0	0.105592
14	60	0	0 days 08:56:41	0 days 00:00:01	0.290921	1.48396	3491.05	0.0178075	500000.0	608.606	-1000.0	1.55761
14	60	15	0 days 08:57:23	0 days 00:00:01	0.350043	1.91388	4200.52	0.0229665	499987.0	658.594	-1032.1	1.68547
14	60	30	0 days 08:57:47	0 days 00:00:01	1.43047	1.35667	17165.6	0.01628	500000.0	113.158	-1000.0	0.289607
14	60	60	0 days 08:58:29	0 days 00:00:01	-5.86922	1.553	-70430.7	0.018636	500000.0	31.5708	-999.213	0.0807993
14	60	75	0 days 08:58:53	0 days 00:00:01	-1.87471	1.07029	-22496.6	0.0128435	500000.0	68.117	-1000.0	0.174333
14	60	90	0 days 08:59:35	0 days 00:00:01	-2.62839	0.990278	-31540.6	0.0118833	500165.0	43.9269	-554.361	0.112365
14	90	0	0 days 08:56:47	0 days 00:00:01	2.11471	1.6613	25376.5	0.0199356	500000.0	93.7322	-1000.0	0.23989
14	90	15	0 days 08:57:17	0 days 00:00:01	-0.40198	0.963992	-4823.76	0.0115679	500000.0	286.127	-1000.0	0.732289
14	90	30	0 days 08:57:53	0 days 00:00:01	-7.3597	2.13544	-88316.4	0.0256253	501044.0	39.6558	1876.18	0.101807
14	90	60	0 days 08:58:23	0 days 00:00:01	-2.52355	1.44319	-30282.6	0.0173182	500371.0	67.9359	5.52773	0.173674
14	90	75	0 days 08:58:59	0 days 00:00:01	-2.14663	1.59462	-25759.5	0.0191354	500000.0	88.6318	-1000.0	0.226837
14	90	90	0 days 08:59:29	0 days 00:00:01	-5.93905	1.04564	-71268.6	0.0125477	501039.0	21.9062	1832.75	0.0560625
14	120	0	0 days 08:56:53	0 days 00:00:01	0.0551407	0.794453	661.688	0.00953343	500000.0	1719.04	-1000.0	4.39957
14	120	15	0 days 08:57:11	0 days 00:00:01	-2.89731	0.892516	-34767.7	0.0107102	500000.0	36.7547	-1000.0	0.0940667
14	120	30	0 days 08:57:59	0 days 00:00:01	-4.84401	1.0139	-58128.1	0.0121668	500000.0	24.9735	-1000.0	0.0639151
14	120	60	0 days 08:58:17	0 days 00:00:01	-4.54289	1.17339	-54514.6	0.0140806	500500.0	30.4688	338.771	0.0779493
14	120	75	0 days 08:59:05	0 days 00:00:01	-3.33312	0.952231	-39997.5	0.0114268	500168.0	33.4535	-547.048	0.0856282
14	120	90	0 days 08:59:23	0 days 00:00:01	-4.36627	1.17825	-52395.2	0.014139	500157.0	32.0348	-591.936	0.0819462
14	150	0	0 days 08:56:59	0 days 00:00:01	-1.17944	1.30716	-14153.3	0.015686	500000.0	132.234	-1000.0	0.338428
14	150	15	0 days 08:57:05	0 days 00:00:01	-2.71661	0.85773	-32599.3	0.0102928	500000.0	37.6716	-1000.0	0.0964135
14	150	30	0 days 08:58:05	0 days 00:00:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	150	60	0 days 08:58:11	0 days 00:00:01	-1.14443	1.55815	-13733.1	0.0186978	500129.0	163.691	-644.469	0.418732
14	150	75	0 days 08:59:11	0 days 00:00:01	-1.15993	1.5008	-13919.2	0.0180096	500000.0	154.377	-1000.0	0.395099
14	150	90	0 days 08:59:17	0 days 00:00:01	-2.0861	1.53594	-25033.2	0.0184313	500237.0	87.9308	-334.537	0.224856
15	0	0	0 days 09:00:11	0 days 00:00:01	-1.55196	1.31057	-18623.5	0.0157269	500000.0	100.756	-1000.0	0.257866
15	0	30	0 days 09:01:17	0 days 00:00:01	-2.32883	1.2559	-27945.9	0.0150708	500000.0	64.3439	-1000.0	0.164676
15	0	75	0 days 09:02:23	0 days 00:00:01	-1.67211	1.58538	-20065.3	0.0190246	500000.0	112.435	-1000.0	0.287755
15	30	0	0 days 09:00:17	0 days 00:00:01	-0.342774	2.60852	-4113.28	0.0313023	500000.0	904.037	-1000.0	2.3135
15	30	15	0 days 09:01:11	0 days 00:00:01	-0.340686	1.17636	-4088.24	0.0141163	500000.0	411.979	-1000.0	1.05438
15	30	30	0 days 09:01:23	0 days 00:00:01	-1.74076	1.26449	-20889.2	0.0151739	500000.0	86.6694	-1000.0	0.221814
15	30	60	0 days 09:02:17	0 days 00:00:01	-4.33585	0.830232	-52030.2	0.00996278	500000.0	22.8463	-1000.0	0.0584708
15	30	75	0 days 09:02:29	0 days 00:00:01	-2.5142	0.676259	-30170.3	0.00811511	500000.0	32.0926	-1000.0	0.082135
15	30	90	0 days 09:03:23	0 days 00:00:01	-0.657426	0.944037	-7889.12	0.0113284	500000.0	171.33	-1000.0	0.438486
15	60	0	0 days 09:00:23	0 days 00:00:01	-1.34266	1.66647	-16112.0	0.0199976	500000.0	148.088	-1000.0	0.379003
15	60	15	0 days 09:01:05	0 days 00:00:01	-0.426422	1.6617	-5117.06	0.0199404	500000.0	462.11	-1000.0	1.18268
15	60	30	0 days 09:01:29	0 days 00:00:01	-3.72425	0.733828	-44691.0	0.00880594	500000.0	23.5096	-1000.0	0.0601685
15	60	60	0 days 09:02:11	0 days 00:00:01	-3.76713	0.933932	-45205.6	0.0112072	500000.0	29.5798	-1000.0	0.0757039
15	60	75	0 days 09:02:35	0 days 00:00:01	-0.797402	0.639577	-9568.82	0.00767491	500000.0	95.6987	-1000.0	0.244923
15	60	90	0 days 09:03:17	0 days 00:00:01	-3.10849	1.22678	-37301.9	0.0147214	500000.0	47.0878	-1000.0	0.120513
15	90	0	0 days 09:00:29	0 days 00:00:01	0.024334	1.17045	292.009	0.0140455	500000.0	5738.93	-1000.0	14.6877
15	90	15	0 days 09:00:59	0 days 00:00:01	-1.96619	1.45005	-23594.2	0.0174006	500000.0	87.9932	-1000.0	0.225202
15	90	30	0 days 09:01:35	0 days 00:00:01	-3.39193	1.69744	-40703.2	0.0203693	500000.0	59.3209	-1000.0	0.151821
15	90	60	0 days 09:02:05	0 days 00:00:01	-1.55408	0.929265	-18649.0	0.0111512	499988.0	71.3046	-1031.03	0.182517
15	90	75	0 days 09:02:41	0 days 00:00:01	1.15524	1.18037	13862.9	0.0141644	500028.0	122.563	-920.385	0.313586
15	90	90	0 days 09:03:11	0 days 00:00:01	-2.70143	0.84679	-32417.2	0.0101615	500000.0	37.4	-1000.0	0.0957184
15	120	0	0 days 09:00:35	0 days 00:00:01	2.23019	1.49069	26762.2	0.0178883	500000.0	79.751	-1000.0	0.204108
15	120	15	0 days 09:00:53	0 days 00:00:01	-2.59962	1.57187	-31195.5	0.0188624	500000.0	72.1434	-1000.0	0.184638
15	120	30	0 days 09:01:41	0 days 00:00:01	1.48349	0.837146	17801.9	0.0100458	500000.0	67.3297	-1000.0	0.172318
15	120	60	0 days 09:01:59	0 days 00:00:01	-2.29881	1.01509	-27585.7	0.0121811	500000.0	52.6856	-1000.0	0.134839
15	120	75	0 days 09:02:47	0 days 00:00:01	-0.177062	0.933413	-2124.74	0.011201	500000.0	628.983	-1000.0	1.60977
15	120	90	0 days 09:03:05	0 days 00:00:01	-0.229202	0.856228	-2750.42	0.0102747	500000.0	445.72	-1000.0	1.14074
15	150	0	0 days 09:00:41	0 days 00:00:01	0.487028	0.848428	5844.33	0.0101811	500000.0	207.851	-1000.0	0.531955
15	150	15	0 days 09:00:47	0 days 00:00:01	-0.514881	0.872329	-6178.58	0.010468	500000.0	202.145	-1000.0	0.517353
15	150	30	0 days 09:01:47	0 days 00:00:01	-1.79783	1.0776	-21573.9	0.0129312	500000.0	71.5153	-1000.0	0.18303
15	150	60	0 days 09:01:53	0 days 00:00:01	2.80294	1.60276	33635.3	0.0192331	500000.0	68.2252	-1000.0	0.17461
15	150	75	0 days 09:02:53	0 days 00:00:01	-0.778481	0.903208	-9341.77	0.0108385	500000.0	138.43	-1000.0	0.354286
15	150	90	0 days 09:02:59	0 days 00:00:01	-2.43071	0.789221	-29168.5	0.00947066	500000.0	38.7397	-1000.0	0.0991472
16	0	0	0 days 09:03:53	0 days 00:00:01	-0.479353	1.25379	-5752.24	0.0150454	500000.0	312.075	-1000.0	0.798697
16	0	30	0 days 09:04:59	0 days 00:00:01	-2.07846	1.9169	-24941.6	0.0230028	500000.0	110.039	-1000.0	0.281625
16	0	75	0 days 09:06:05	0 days 00:00:01	3.21112	1.76518	38533.4	0.0211822	500000.0	65.1873	-1000.0	0.166835
16	30	0	0 days 09:03:59	0 days 00:00:01	0.0575548	2.02406	690.658	0.0242887	500000.0	4168.7	-1000.0	10.669
16	30	15	0 days 09:04:53	0 days 00:00:01	-2.04531	1.39697	-24543.7	0.0167636	500000.0	81.4928	-1000.0	0.208566
16	30	30	0 days 09:05:05	0 days 00:00:01	2.13984	2.78464	25678.2	0.0334158	500000.0	154.258	-1000.0	0.394795
16	30	60	0 days 09:05:59	0 days 00:00:01	0.635289	1.5755	7623.46	0.018906	500000.0	295.895	-1000.0	0.757289
16	30	75	0 days 09:06:11	0 days 00:00:01	2.54097	1.41471	30491.6	0.0169765	500000.0	66.4291	-1000.0	0.170013
16	30	90	0 days 09:07:05	0 days 00:00:01	-2.18605	2.17259	-26232.6	0.0260711	500000.0	117.809	-1000.0	0.301509
16	60	0	0 days 09:04:05	0 days 00:00:01	2.59595	1.58758	31151.4	0.019051	500000.0	72.9677	-1000.0	0.186747
16	60	15	0 days 09:04:47	0 days 00:00:01	4.21849	1.86018	50621.8	0.0223221	500000.0	52.291	-1000.0	0.13383
16	60	30	0 days 09:05:11	0 days 00:00:01	0.522567	0.862028	6270.8	0.0103443	500000.0	196.82	-1000.0	0.503725
16	60	60	0 days 09:05:53	0 days 00:00:01	-2.21835	1.32499	-26620.2	0.0158999	500000.0	71.2646	-1000.0	0.182388
16	60	75	0 days 09:06:17	0 days 00:00:01	-0.367027	1.16503	-4404.31	0.0139803	500000.0	378.73	-1000.0	0.96929
16	60	90	0 days 09:06:59	0 days 00:00:01	-1.36527	2.56178	-16383.2	0.0307413	500000.0	222.41	-1000.0	0.569216
16	90	0	0 days 09:04:11	0 days 00:00:01	1.71443	1.00984	20573.2	0.0121181	500000.0	70.2784	-1000.0	0.179864
16	90	15	0 days 09:04:41	0 days 00:00:01	1.1284	2.2973	13540.8	0.0275675	500000.0	244.729	-1000.0	0.626598
16	90	30	0 days 09:05:17	0 days 00:00:01	-2.14739	1.09499	-25768.7	0.0131398	500000.0	60.8399	-1000.0	0.155708
16	90	60	0 days 09:05:47	0 days 00:00:01	1.04145	1.30538	12497.4	0.0156645	500000.0	149.55	-1000.0	0.382745
16	90	75	0 days 09:06:23	0 days 00:00:01	-0.928419	1.24617	-11141.0	0.0149541	500000.0	160.149	-1000.0	0.409871
16	90	90	0 days 09:06:53	0 days 00:00:01	-0.221535	1.08228	-2658.42	0.0129873	500000.0	582.889	-1000.0	1.4918
16	120	0	0 days 09:04:17	0 days 00:00:01	1.40565	1.18727	16867.8	0.0142473	500000.0	100.778	-1000.0	0.257921
16	120	15	0 days 09:04:35	0 days 00:00:01	-1.49656	1.12625	-17958.7	0.013515	500000.0	89.7909	-1000.0	0.229803
16	120	30	0 days 09:05:23	0 days 00:00:01	0.193397	1.09249	2320.77	0.0131098	500000.0	673.994	-1000.0	1.72496
16	120	60	0 days 09:05:41	0 days 00:00:01	-4.78663	0.876846	-57439.6	0.0105222	500000.0	21.8567	-1000.0	0.0559381
16	120	75	0 days 09:06:29	0 days 00:00:01	-1.92458	1.32277	-23094.9	0.0158733	500000.0	82.005	-1000.0	0.209877
16	120	90	0 days 09:06:47	0 days 00:00:01	-1.47383	1.22012	-17686.0	0.0146415	500000.0	98.7746	-1000.0	0.252795
16	150	0	0 days 09:04:23	0 days 00:00:01	1.15454	2.03798	13854.5	0.0244558	500000.0	209.229	-1000.0	0.535482
16	150	15	0 days 09:04:29	0 days 00:00:01	2.43062	0.689875	29167.4	0.0082785	500000.0	33.8645	-1000.0	0.0866698
16	150	30	0 days 09:05:29	0 days 00:00:01	-1.05529	1.94686	-12663.5	0.0233623	500000.0	218.772	-1000.0	0.559909
16	150	60	0 days 09:05:35	0 days 00:00:01	1.66466	2.72211	19975.9	0.0326654	500000.0	194.258	-1000.0	0.497121
16	150	75	0 days 09:06:35	0 days 00:00:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	150	90	0 days 09:06:41	0 days 00:00:01	2.3703	1.01282	28443.5	0.0121539	500000.0	50.9826	-1000.0	0.130481
17	0	0	0 days 09:07:35	0 days 00:00:01	-7.56251	1.78592	-90749.9	0.0214309	498589.0	29.5736	-4514.85	0.0759118
17	0	30	0 days 09:08:41	0 days 00:00:01	-7.97745	1.72197	-95729.4	0.0206636	500000.0	25.5971	-1000.0	0.0655113
17	0	75	0 days 09:09:47	0 days 00:00:01	-5.27699	1.58551	-63323.9	0.0190261	500000.0	35.6298	-1000.0	0.0911875
17	30	0	0 days 09:07:41	0 days 00:00:01	-3.52155	1.35659	-42258.6	0.016279	500000.0	45.9625	-1000.0	0.117633
17	30	15	0 days 09:08:35	0 days 00:00:01	-6.97446	1.75333	-83693.5	0.0210399	500000.0	29.8115	-1000.0	0.0762968
17	30	30	0 days 09:08:47	0 days 00:00:01	-5.1474	1.37995	-61768.8	0.0165594	500000.0	31.7912	-1000.0	0.0813635
17	30	60	0 days 09:09:41	0 days 00:00:01	-8.07995	1.08884	-96959.5	0.0130661	500000.0	16.0785	-1000.0	0.0411499
17	30	75	0 days 09:09:53	0 days 00:00:01	-3.55727	0.871876	-42687.2	0.0104625	500000.0	29.2434	-1000.0	0.0748432
17	30	90	0 days 09:10:47	0 days 00:00:01	-7.20833	1.54644	-86500.0	0.0185572	500000.0	25.4289	-1000.0	0.0650805
17	60	0	0 days 09:07:47	0 days 00:00:01	-7.40012	1.9294	-88801.3	0.0231528	500000.0	30.9183	-1000.0	0.0791294
17	60	15	0 days 09:08:29	0 days 00:00:01	-5.17849	2.22499	-62141.9	0.0266999	500000.0	51.2643	-1000.0	0.131201
17	60	30	0 days 09:08:53	0 days 00:00:01	-6.4853	1.12423	-77823.6	0.0134907	500000.0	20.683	-1000.0	0.0529344
17	60	60	0 days 09:09:35	0 days 00:00:01	-10.0093	1.82547	-120112.0	0.0219057	500000.0	21.6173	-1000.0	0.0553255
17	60	75	0 days 09:09:59	0 days 00:00:01	-2.86596	1.04756	-34391.5	0.0125707	500000.0	43.6114	-1000.0	0.111615
17	60	90	0 days 09:10:41	0 days 00:00:01	-6.34464	1.51471	-76135.7	0.0181765	500000.0	28.3107	-1000.0	0.0724564
17	90	0	0 days 09:07:53	0 days 00:00:01	-3.2922	1.07813	-39506.4	0.0129375	500000.0	39.0728	-1000.0	0.0999995
17	90	15	0 days 09:08:23	0 days 00:00:01	-1.77433	1.26359	-21292.0	0.015163	500000.0	84.4503	-1000.0	0.216134
17	90	30	0 days 09:08:59	0 days 00:00:01	-8.36268	1.83389	-100352.0	0.0220067	500000.0	25.9931	-1000.0	0.0665246
17	90	60	0 days 09:09:29	0 days 00:00:01	-12.7618	1.41887	-153142.0	0.0170265	500000.0	13.2654	-1000.0	0.0339504
17	90	75	0 days 09:10:05	0 days 00:00:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	90	90	0 days 09:10:35	0 days 00:00:01	-4.51469	2.0544	-54176.3	0.0246528	500000.0	53.9371	-1000.0	0.138042
17	120	0	0 days 09:07:59	0 days 00:00:01	-3.71011	1.47754	-44521.3	0.0177304	500000.0	47.226	-1000.0	0.120867
17	120	15	0 days 09:08:17	0 days 00:00:01	-7.75931	1.82487	-93111.8	0.0218984	500000.0	28.0607	-1000.0	0.0718161
17	120	30	0 days 09:09:05	0 days 00:00:01	-9.61684	1.33936	-115402.0	0.0160723	500000.0	16.6171	-1000.0	0.0425284
17	120	60	0 days 09:09:23	0 days 00:00:01	-10.5953	1.82549	-127144.0	0.0219058	500000.0	20.4312	-1000.0	0.0522901
17	120	75	0 days 09:10:11	0 days 00:00:01	-4.3831	1.43888	-52597.2	0.0172666	500000.0	39.1682	-1000.0	0.100244
17	120	90	0 days 09:10:29	0 days 00:00:01	-6.86027	1.77883	-82323.3	0.021346	500000.0	30.9374	-1000.0	0.0791785
17	150	0	0 days 09:08:05	0 days 00:00:01	-3.76448	1.23612	-45173.7	0.0148334	500000.0	38.9389	-1000.0	0.0996574
17	150	15	0 days 09:08:11	0 days 00:00:01	-4.80979	1.41349	-57717.5	0.0169619	500000.0	34.8495	-1000.0	0.0891912
17	150	30	0 days 09:09:11	0 days 00:00:01	-5.29152	1.14417	-63498.2	0.0137301	500000.0	25.799	-1000.0	0.0660276
17	150	60	0 days 09:09:17	0 days 00:00:01	-5.32492	1.76819	-63899.1	0.0212183	500000.0	39.3774	-1000.0	0.100779
17	150	75	0 days 09:10:17	0 days 00:00:01	-5.56102	1.10103	-66732.3	0.0132124	500000.0	23.623	-1000.0	0.0604586
17	150	90	0 days 09:10:23	0 days 00:00:01	-4.31226	1.32366	-51747.1	0.0158839	500000.0	36.6236	-1000.0	0.0937313
